"","authorID","university","postal_code","country","lat","lon","groupID","author_order","address","department","RP_address","RI","OI","UT","refID"
"5334",5334,"smithsonian trop res inst",NA,"panama",8.96667,-79.55,4260,1,"Smithsonian Trop Res Inst, Balboa, Ancon, Panama.","smithsonian trop res inst","smithsonian trop res inst, apartado postal 0843-03092, balboa, ancon, panama.","K-1930-2019","0000-0001-7317-3533","WOS:000263747000012",563
"5335",5335,"smithsonian trop res inst",NA,"panama",8.96667,-79.55,5314,5,"Smithsonian Trop Res Inst, Balboa, Ancon, Panama.","smithsonian trop res inst",NA,NA,NA,"WOS:000263747000012",563
"5336",5336,"max planck inst chem okol","07745","germany",50.8932,11.5847,5336,4,"Max Planck Inst Chem Okol, D-07745 Jena, Germany.","max planck inst chem okol",NA,"K-7762-2012","0000-0001-6784-2534","WOS:000264177200001",564
"5337",5337,"smithsonian trop res inst",NA,"panama",8.95,-79.56667,5337,2,"Smithsonian Trop Res Inst, Balboa, Panama.","smithsonian trop res inst",NA,NA,NA,"WOS:000264177200001",564
"5338",5338,"max planck inst chem okol","07745","germany",50.8932,11.5847,5338,3,"Max Planck Inst Chem Okol, D-07745 Jena, Germany.","max planck inst chem okol",NA,NA,NA,"WOS:000264177200001",564
"5339",5339,"suny stony brook","11794","usa",40.905957,-73.127374,5339,1,"SUNY Stony Brook, Dept Ecol & Evolut, Stony Brook, NY 11794 USA.","dept ecol & evolut","suny stony brook, dept ecol & evolut, stony brook, ny 11794 usa.",NA,NA,"WOS:000264177200001",564
"5340",5340,"louisiana state univ","70803","usa",30.44924,-91.185607,2361,2,"Louisiana State Univ, Dept Biol Sci, Baton Rouge, LA 70803 USA.","dept biol sci",NA,NA,NA,"WOS:000264212400006",565
"5341",5341,"louisiana state univ","70803","usa",30.44924,-91.185607,5297,1,"Louisiana State Univ, Dept Biol Sci, Baton Rouge, LA 70803 USA.","dept biol sci","umr ecofog engref, campus agron,bp 709, kourou 97379, french guiana.","R-8108-2019","0000-0001-8705-3719","WOS:000264212400006",565
"5342",5342,"louisiana state univ","70803","usa",30.44924,-91.185607,5297,1,"Louisiana State Univ, Dept Biol Sci, Baton Rouge, LA 70803 USA.","dept biol sci","umr ecofog engref, campus agron,bp 709, kourou 97379, french guiana.","G-9961-2011","0000-0001-8705-3719","WOS:000264212400006",565
"5343",5343,"asociac conservac cuenca amazon",NA,"peru",-10,-76,5343,3,"Asociac Conservac Cuenca Amazon, Jiron Cusco 499, Puerto Maldonad, Peru.",NA,NA,NA,NA,"WOS:000264212400006",565
"5344",5344,"ewha womans univ"," 12075","south korea",37.5663889,126.9997222,4994,4,"Ewha Womans Univ, Div EcoSci, Seoul 120750, South Korea.","div ecosci","ewha womans univ, div ecosci, seoul 120750, south korea.",NA,NA,"WOS:000262419000022",566
"5345",5345,"smithsonian trop res inst",NA,"panama",8.9936,-79.51973,756,2,"Smithsonian Trop Res Inst, Naos Lab, Panama City, Panama.","smithsonian trop res inst",NA,NA,NA,"WOS:000262419000022",566
"5346",5346,"smithsonian trop res inst",NA,"panama",8.9936,-79.51973,7066,3,"Smithsonian Trop Res Inst, Naos Lab, Panama City, Panama.","smithsonian trop res inst",NA,NA,NA,"WOS:000262419000022",566
"5347",5347,"ewha womans univ"," 12075","south korea",37.5663889,126.9997222,4996,1,"Ewha Womans Univ, Div EcoSci, Seoul 120750, South Korea.","div ecosci",NA,NA,NA,"WOS:000262419000022",566
"5348",5348,"mcgill univ"," h9x 3v9","canada",60,-95,5348,2,"McGill Univ, Dept Plant Sci, Quebec City, PQ H9X 3V9, Canada.","dept plant sci",NA,NA,NA,"WOS:000263570800005",567
"5349",5349,"mcgill univ"," h3a 1b1","canada",60,-95,3592,1,"McGill Univ, Dept Biol, Montreal, PQ H3A 1B1, Canada.","dept biol","mcgill univ, dept biol, 1205 dr penfield, montreal, pq h3a 1b1, canada.",NA,NA,"WOS:000263570800005",567
"5350",5350,"univ georgia","30602","usa",33.992902,-83.353697,5055,1,"Univ Georgia, Dept Plant Biol, Athens, GA 30602 USA.","dept plant biol","columbia univ, dept ecol evolut & environm biol, new york, ny 10027 usa.",NA,NA,"WOS:000263570800006",568
"5351",5351,"univ georgia","30602","usa",33.992902,-83.353697,516,2,"Univ Georgia, Dept Plant Biol, Athens, GA 30602 USA.","dept plant biol",NA,NA,NA,"WOS:000263570800006",568
"5352",5352,"univ missouri","63121","usa",38.64068,-90.44341,1425,2,"Univ Missouri, Dept Biol, St Louis, MO 63121 USA.","dept biol",NA,NA,NA,"WOS:000262468500005",569
"5353",5353,"univ georgia","30602","usa",33.992902,-83.353697,516,3,"Univ Georgia, Dept Plant Pathol, Athens, GA 30602 USA.","dept plant pathol",NA,NA,NA,"WOS:000262468500005",569
"5354",5354,"univ georgia","30602","usa",33.992902,-83.353697,1463,1,"Univ Georgia, Dept Plant Pathol, Athens, GA 30602 USA.","dept plant pathol","univ georgia, dept plant pathol, athens, ga 30602 usa.",NA,NA,"WOS:000262468500005",569
"5355",5355,"smithsonian trop res inst",NA,"panama",8.9936,-79.51973,5355,3,"Smithsonian Trop Res Inst, Panama City, Panama.","smithsonian trop res inst",NA,NA,NA,"WOS:000262510400010",570
"5356",5356,"smithsonian trop res inst",NA,"panama",8.9936,-79.51973,5356,5,"Smithsonian Trop Res Inst, Panama City, Panama.","smithsonian trop res inst",NA,NA,"0000-0002-0001-5988","WOS:000262510400010",570
"5357",5357,"smithsonian trop res inst",NA,"panama",8.9936,-79.51973,5056,2,"Smithsonian Trop Res Inst, Panama City, Panama.","smithsonian trop res inst",NA,"E-9914-2012",NA,"WOS:000262510400010",570
"5358",5358,"smithsonian trop res inst",NA,"panama",8.9936,-79.51973,5358,6,"Smithsonian Trop Res Inst, Panama City, Panama.","smithsonian trop res inst",NA,NA,NA,"WOS:000262510400010",570
"5359",5359,"univ utah","84112","usa",40.756095,-111.900719,2292,1,"Univ Utah, Dept Biol, Salt Lake City, UT 84112 USA.","dept biol","univ utah, dept biol, salt lake city, ut 84112 usa.",NA,NA,"WOS:000262510400010",570
"5360",5360,"smithsonian trop res inst",NA,"panama",8.9936,-79.51973,5360,4,"Smithsonian Trop Res Inst, Panama City, Panama.","smithsonian trop res inst",NA,NA,NA,"WOS:000262510400010",570
"5361",5361,"univ queensland",NA,"australia",-27.46794,153.02809,5361,3,"Univ Queensland, Sch Integrat Biol, Brisbane, Qld 4072, Australia.","sch integrat biol",NA,"G-7366-2012","0000-0003-0101-4108","WOS:000261955100007",571
"5362",5362,"univ ulm","89069","germany",48.4,10,4485,4,"Univ Ulm, Inst Expt Ecol, D-89069 Ulm, Germany.","inst expt ecol",NA,NA,NA,"WOS:000261955100007",571
"5363",5363,"univ ulm","89069","germany",48.4,10,5003,1,"Univ Ulm, Inst Expt Ecol, D-89069 Ulm, Germany.","inst expt ecol","univ ulm, inst expt ecol, albert einstein allee 11, d-89069 ulm, germany.",NA,NA,"WOS:000261955100007",571
"5364",5364,"univ cambridge","cb2 3ej","england",52.2033051,0.124862,5004,2,"Univ Cambridge, Dept Zool, Cambridge CB2 3EJ, England.","dept zool",NA,NA,NA,"WOS:000261955100007",571
"5365",5365,"museu paraense emilio goeldi",NA,"brazil",-1.45583,-48.50444,5386,5,"Museu Paraense Emilio Goeldi, Belem, Para, Brazil.",NA,NA,NA,NA,"WOS:000263839200014",572
"5366",5366,"museo noel kempff mercado",NA,"bolivia",-17.78629,-63.18117,5405,6,"Museo Noel Kempff Mercado, Santa Cruz, Bolivia.",NA,NA,NA,NA,"WOS:000263839200014",572
"5367",5367,"univ leeds","ls2 9jt","england",53.7974185,-1.5437941,2393,1,"Univ Leeds, Sch Geog, Earth & Biosphere Inst, Leeds LS2 9JT, W Yorkshire, England.","sch geog","univ leeds, sch geog, earth & biosphere inst, leeds ls2 9jt, w yorkshire, england.",NA,NA,"WOS:000263839200014",572
"5368",5368,"nyu","10003","usa",40.714269,-74.005973,5368,7,"NYU, Dept Anthropol, New York, NY 10003 USA.","dept anthropol",NA,NA,NA,"WOS:000263839200014",572
"5369",5369,"smithsonian inst","20560","usa",38.895112,-77.036366,5369,8,"Smithsonian Inst, Washington, DC 20560 USA.",NA,NA,NA,NA,"WOS:000263839200014",572
"5370",5370,"univ leeds","ls2 9jt","england",53.7974185,-1.5437941,5370,17,"Univ Leeds, Sch Geog, Earth & Biosphere Inst, Leeds LS2 9JT, W Yorkshire, England.","sch geog",NA,NA,NA,"WOS:000263839200014",572
"5371",5371,"inst nacl de pesquisas da amazonia",NA,"brazil",-3.10194,-60.025,5392,9,"Inst Nacl de Pesquisas da Amazonia, Manaus, Amazonas, Brazil.","inst nacl de pesquisas da amazonia",NA,NA,NA,"WOS:000263839200014",572
"5372",5372,"conservat int",NA,"usa",38.895112,-77.036366,6125,10,"Conservat Int, Ctr Appl Biodivers Sci, Washington, DC USA.",NA,NA,NA,NA,"WOS:000263839200014",572
"5373",5373,"smithsonian trop res inst",NA,"panama",8.95,-79.56667,473,11,"Smithsonian Trop Res Inst, Balboa, Panama.","smithsonian trop res inst",NA,"G-6021-2011","0000-0002-2831-2933","WOS:000263839200014",572
"5374",5374,"smithsonian trop res inst",NA,"panama",8.95,-79.56667,473,3,"Smithsonian Trop Res Inst, Balboa, Panama.","smithsonian trop res inst",NA,"B-2709-2012","0000-0003-4430-9408","WOS:000263839200014",572
"5375",5375,"univ leeds","ls2 9jt","england",53.7974185,-1.5437941,2411,20,"Univ Leeds, Sch Geog, Earth & Biosphere Inst, Leeds LS2 9JT, W Yorkshire, England.","sch geog",NA,NA,"0000-0002-8066-6851","WOS:000263839200014",572
"5376",5376,"univ leeds","ls2 9jt","england",53.7974185,-1.5437941,2412,21,"Univ Leeds, Sch Geog, Earth & Biosphere Inst, Leeds LS2 9JT, W Yorkshire, England.","sch geog",NA,"F-8893-2010","0000-0002-5458-9960","WOS:000263839200014",572
"5377",5377,"univ oxford",NA,"england",51.75222,-1.25596,1102,16,"Univ Oxford, Ctr Environm, Oxford, England.",NA,NA,NA,NA,"WOS:000263839200014",572
"5378",5378,"jardin botan missouri",NA,"peru",-10.5775,-75.40167,5092,13,"Jardin Botan Missouri, Proyecto Flora Peru, Oxapampa, Peru.",NA,NA,NA,NA,"WOS:000263839200014",572
"5379",5379,"biol dynam forest fragments project",NA,"brazil",-3.10194,-60.025,5327,12,"Biol Dynam Forest Fragments Project, Manaus, Amazonas, Brazil.",NA,NA,NA,NA,"WOS:000263839200014",572
"5380",5380,"nat & cultura int",NA,"ecuador",-3.99313,-79.20422,3214,14,"Nat & Cultura Int, Missouri Bot Gardens, Loja, Ecuador.",NA,NA,NA,NA,"WOS:000263839200014",572
"5381",5381,"univ leeds","ls2 9jt","england",53.7974185,-1.5437941,5381,18,"Univ Leeds, Sch Geog, Earth & Biosphere Inst, Leeds LS2 9JT, W Yorkshire, England.","sch geog",NA,NA,NA,"WOS:000263839200014",572
"5382",5382,"univ leeds","ls2 9jt","england",53.7974185,-1.5437941,1489,2,"Univ Leeds, Sch Geog, Earth & Biosphere Inst, Leeds LS2 9JT, W Yorkshire, England.","sch geog",NA,"A-1523-2011","0000-0002-8993-6168","WOS:000263839200014",572
"5383",5383,"duke univ","27706","usa",35.850295,-79.023205,5098,4,"Duke Univ, Ctr Trop Conservat, Durham, NC 27706 USA.","ctr trop conservat",NA,"A-7681-2008","0000-0002-9211-2880","WOS:000263839200014",572
"5384",5384,"univ leeds","ls2 9jt","england",53.7974185,-1.5437941,3219,19,"Univ Leeds, Sch Geog, Earth & Biosphere Inst, Leeds LS2 9JT, W Yorkshire, England.","sch geog",NA,NA,NA,"WOS:000263839200014",572
"5385",5385,"ctr int forestry res",NA,"brazil",-5.31667,-39.18333,5385,15,"Ctr Int Forestry Res, Tapajos, Brazil.",NA,NA,NA,NA,"WOS:000263839200014",572
"5386",5386,"museu paraense emilio goeldi",NA,"brazil",-1.45583,-48.50444,5386,17,"Museu Paraense Emilio Goeldi, Belem, Para, Brazil.",NA,NA,NA,NA,"WOS:000270321800005",573
"5387",5387,"univ oxford",NA,"england",51.75222,-1.25596,5387,1,"Univ Oxford, Sch Geog & Environm, Oxford, England.",NA,"univ oxford, sch geog & environm, oxford, england.","G-8389-2012","0000-0001-9545-5136","WOS:000270321800005",573
"5388",5388,"univ oxford",NA,"england",51.75222,-1.25596,6099,4,"Univ Oxford, Sch Geog & Environm, Oxford, England.",NA,NA,NA,NA,"WOS:000270321800005",573
"5389",5389,"univ leeds","ls2 9jt","england",53.7974185,-1.5437941,2393,7,"Univ Leeds, Sch Geog, Earth & Biosphere Inst, Leeds LS2 9JT, W Yorkshire, England.","sch geog",NA,NA,NA,"WOS:000270321800005",573
"5390",5390,"fed univ para","66059","brazil",-1.45583,-48.50444,5390,8,"Fed Univ Para, BR-66059 Belem, Para, Brazil.",NA,NA,NA,NA,"WOS:000270321800005",573
"5391",5391,NA,NA,NA,NA,NA,5391,9,"Could not be extracted",NA,NA,NA,NA,"WOS:000270321800005",573
"5392",5392,"inst natl pesquisas amazonia",NA,"brazil",-3.10194,-60.025,5392,10,"Inst Natl Pesquisas Amazonia, Manaus, Amazonas, Brazil.","inst natl pesquisas amazonia",NA,NA,NA,"WOS:000270321800005",573
"5393",5393,"univ oxford",NA,"england",51.75222,-1.25596,5393,3,"Univ Oxford, Sch Geog & Environm, Oxford, England.",NA,NA,"E-4228-2014","0000-0003-3200-3946","WOS:000270321800005",573
"5394",5394,"smithsonian trop res inst",NA,"panama",8.95,-79.56667,473,11,"Smithsonian Trop Res Inst, Balboa, Panama.","smithsonian trop res inst",NA,"B-2709-2012","0000-0003-4430-9408","WOS:000270321800005",573
"5395",5395,"univ leeds","ls2 9jt","england",53.7974185,-1.5437941,2413,12,"Univ Leeds, Sch Geog, Earth & Biosphere Inst, Leeds LS2 9JT, W Yorkshire, England.","sch geog",NA,NA,"0000-0002-0814-8830","WOS:000270321800005",573
"5396",5396,"univ oxford",NA,"england",51.75222,-1.25596,1102,2,"Univ Oxford, Sch Geog & Environm, Oxford, England.",NA,NA,NA,NA,"WOS:000270321800005",573
"5397",5397,"univ nacl san antonia abad cusco",NA,"peru",-13.52264,-71.96734,5092,13,"Univ Nacl San Antonia Abad Cusco, Herbario Vargas, Cuzco, Peru.",NA,NA,NA,NA,"WOS:000270321800005",573
"5398",5398,"univ nacl san antonia abad cusco",NA,"peru",-13.52264,-71.96734,5398,14,"Univ Nacl San Antonia Abad Cusco, Herbario Vargas, Cuzco, Peru.",NA,NA,NA,NA,"WOS:000270321800005",573
"5399",5399,"univ leeds","ls2 9jt","england",53.7974185,-1.5437941,5381,15,"Univ Leeds, Sch Geog, Earth & Biosphere Inst, Leeds LS2 9JT, W Yorkshire, England.","sch geog",NA,NA,NA,"WOS:000270321800005",573
"5400",5400,"univ leeds","ls2 9jt","england",53.7974185,-1.5437941,1489,6,"Univ Leeds, Sch Geog, Earth & Biosphere Inst, Leeds LS2 9JT, W Yorkshire, England.","sch geog",NA,"A-1523-2011","0000-0002-8993-6168","WOS:000270321800005",573
"5401",5401,"univ leeds","ls2 9jt","england",53.7974185,-1.5437941,3219,16,"Univ Leeds, Sch Geog, Earth & Biosphere Inst, Leeds LS2 9JT, W Yorkshire, England.","sch geog",NA,NA,NA,"WOS:000270321800005",573
"5402",5402,"natl inst space res","ensin","brazil",-23.17944,-45.88694,7348,5,"Natl Inst Space Res, Remote Sensing Div, Sao Jose Dos Campos, Brazil.","natl inst space res",NA,NA,NA,"WOS:000270321800005",573
"5403",5403,"univ nacl amazonia peruana","encia","peru",-3.74912,-73.25383,5403,13,"Univ Nacl Amazonia Peruana, Fac Ciencias Biol, Iquitos, Peru.",NA,NA,NA,NA,"WOS:000272232200027",574
"5404",5404,"inst invest amazonia peruana",NA,"peru",-3.74912,-73.25383,5404,22,"Inst Invest Amazonia Peruana, Iquitos, Peru.","inst invest amazonia peruana",NA,NA,NA,"WOS:000272232200027",574
"5405",5405,"museo noel kempff mercado",NA,"bolivia",-17.78629,-63.18117,5405,20,"Museo Noel Kempff Mercado, Santa Cruz, Bolivia.",NA,NA,NA,NA,"WOS:000272232200027",574
"5406",5406,"univ leeds","ls2 9jt","england",53.7974185,-1.5437941,2393,2,"Univ Leeds, Sch Geog, Earth & Biosphere Inst, Leeds LS2 9JT, W Yorkshire, England.","sch geog",NA,NA,NA,"WOS:000272232200027",574
"5407",5407,"univ nacl amazonia peruana","encia","peru",-3.74912,-73.25383,5407,9,"Univ Nacl Amazonia Peruana, Fac Ciencias Biol, Iquitos, Peru.",NA,NA,NA,NA,"WOS:000272232200027",574
"5408",5408,"inst invest amazonia peruana",NA,"peru",-3.74912,-73.25383,5408,1,"Inst Invest Amazonia Peruana, Iquitos, Peru.","inst invest amazonia peruana","inst invest amazonia peruana, av a jose quinones km 2-5, iquitos, peru.","K-3412-2015","0000-0003-2314-590X","WOS:000272232200027",574
"5409",5409,"museu paraense emilio goeldi","66040170","brazil",-1.45583,-48.50444,5409,18,"Museu Paraense Emilio Goeldi, BR-66040170 Belem, Para, Brazil.",NA,NA,NA,NA,"WOS:000272232200027",574
"5410",5410,"univ nacl amazonia peruana","encia","peru",-3.74912,-73.25383,5410,11,"Univ Nacl Amazonia Peruana, Fac Ciencias Biol, Iquitos, Peru.",NA,NA,NA,NA,"WOS:000272232200027",574
"5411",5411,"jardin bot missouri",NA,"peru",-10.5775,-75.40167,6333,14,"Jardin Bot Missouri, Proyecto Flora Peru, Oxapampa, Peru.",NA,NA,NA,NA,"WOS:000272232200027",574
"5412",5412,"conservat int",NA,"usa",38.895112,-77.036366,6125,19,"Conservat Int, Ctr Appl Biodivers Sci, Washington, DC USA.",NA,NA,NA,NA,"WOS:000272232200027",574
"5413",5413,"smithsonian trop res inst",NA,"panama",8.95,-79.56667,473,16,"Smithsonian Trop Res Inst, Balboa, Panama.","smithsonian trop res inst",NA,"B-2709-2012","0000-0003-4430-9408","WOS:000272232200027",574
"5414",5414,"jardin bot missouri",NA,"peru",-10.5775,-75.40167,5414,6,"Jardin Bot Missouri, Proyecto Flora Peru, Oxapampa, Peru.",NA,NA,NA,NA,"WOS:000272232200027",574
"5415",5415,"finding species","20912","usa",38.979227,-77.019678,5415,8,"Finding Species, Takoma Pk, MD 20912 USA.",NA,NA,NA,NA,"WOS:000272232200027",574
"5416",5416,"univ leeds","ls2 9jt","england",53.7974185,-1.5437941,5092,7,"Univ Leeds, Sch Geog, Earth & Biosphere Inst, Leeds LS2 9JT, W Yorkshire, England.","sch geog",NA,NA,NA,"WOS:000272232200027",574
"5417",5417,"smithsonian trop res inst",NA,"panama",8.95,-79.56667,5327,17,"Smithsonian Trop Res Inst, Balboa, Panama.","smithsonian trop res inst",NA,"F-8612-2012",NA,"WOS:000272232200027",574
"5418",5418,"naturaleza & cultura int",NA,"ecuador",-3.99313,-79.20422,3214,15,"Naturaleza & Cultura Int, Missouri Bot Garden, Loja, Ecuador.",NA,NA,NA,NA,"WOS:000272232200027",574
"5419",5419,"univ nacl san antonio abad cusco",NA,"peru",-13.52264,-71.96734,5419,21,"Univ Nacl San Antonio Abad Cusco, Herbario Vargas, Cuzco, Peru.",NA,NA,NA,NA,"WOS:000272232200027",574
"5420",5420,"royal bot garden edinburgh","eh3 5lr","scotland",55.9483399,-3.1932723,6346,5,"Royal Bot Garden Edinburgh, Edinburgh EH3 5LR, Midlothian, Scotland.",NA,NA,NA,NA,"WOS:000272232200027",574
"5421",5421,"univ leeds","ls2 9jt","england",53.7974185,-1.5437941,1489,3,"Univ Leeds, Sch Geog, Earth & Biosphere Inst, Leeds LS2 9JT, W Yorkshire, England.","sch geog",NA,"A-1523-2011","0000-0002-8993-6168","WOS:000272232200027",574
"5422",5422,"duke univ","27706","usa",35.850295,-79.023205,5098,4,"Duke Univ, Ctr Trop Conservat, Durham, NC 27706 USA.","ctr trop conservat",NA,"A-7681-2008","0000-0002-9211-2880","WOS:000272232200027",574
"5423",5423,"univ nacl amazonia peruana","encia","peru",-3.74912,-73.25383,5423,10,"Univ Nacl Amazonia Peruana, Fac Ciencias Biol, Iquitos, Peru.",NA,NA,NA,NA,"WOS:000272232200027",574
"5424",5424,"univ nacl amazonia peruana","encia","peru",-3.74912,-73.25383,5424,12,"Univ Nacl Amazonia Peruana, Fac Ciencias Biol, Iquitos, Peru.",NA,NA,NA,NA,"WOS:000272232200027",574
"5425",5425,"univ florida","32611","usa",29.648993,-82.324515,5425,1,"Univ Florida, Dept Bot, Gainesville, FL 32611 USA.","dept bot","univ florida, dept bot, gainesville, fl 32611 usa.",NA,NA,"WOS:000261961100007",575
"5426",5426,"univ florida","32611","usa",29.648993,-82.324515,2720,2,"Univ Florida, Dept Bot, Gainesville, FL 32611 USA.","dept bot",NA,"M-8521-2018","0000-0001-6822-8536","WOS:000261961100007",575
"5427",5427,"univ florida","32611","usa",29.648993,-82.324515,2720,2,"Univ Florida, Dept Bot, Gainesville, FL 32611 USA.","dept bot",NA,"E-8877-2012","0000-0001-6822-8536","WOS:000261961100007",575
"5428",5428,"univ ulm","89069","germany",48.4,10,4485,2,"Univ Ulm, Inst Expt Ecol, D-89069 Ulm, Germany.","inst expt ecol",NA,NA,NA,"WOS:000261961100013",576
"5429",5429,"univ lausanne","1015","switzerland",46.5215,6.5741,2296,3,"Univ Lausanne, Dept Ecol & Evolut, CH-1015 Lausanne, Switzerland.","dept ecol & evolut",NA,NA,NA,"WOS:000261961100013",576
"5430",5430,"univ ulm","89069","germany",48.4,10,212,1,"Univ Ulm, Inst Expt Ecol, D-89069 Ulm, Germany.","inst expt ecol","univ ulm, inst expt ecol, albert einstein allee 11, d-89069 ulm, germany.","A-4363-2012","0000-0001-9958-8913","WOS:000261961100013",576
"5431",5431,"columbia univ","10027","usa",40.714269,-74.005973,5055,1,"Columbia Univ, Dept Ecol Evolut & Environm Biol, New York, NY 10027 USA.","dept ecol evolut & environm biol","columbia univ, dept ecol evolut & environm biol, 10th floor,schermerhorn extension,mc 5557,1200 am, new york, ny 10027 usa.",NA,"0000-0002-9169-1331","WOS:000261956100024",577
